Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),
1606+105,172038,56068.72656,5125,7.736,1.0561,0.063,
1510-089,172510,56068.73047,5125,4.7081,4.7412,0.0859,
1611+343,173434,56068.73438,5125,25.1344,2.973,0.1614,
3C273,180026,56068.75391,5125,42.2671,35.921,0.1953,
3C279,180444,56068.75391,5125,32.7773,13.1828,0.0917,
1334-127,180904,56068.75781,5125,22.2144,2.8972,0.0586,
1606+105,181401,56068.76172,5125,17.2569,1.1621,0.0458,
1510-089,181833,56068.76562,5125,13.4968,5.0692,0.0728,
1611+343,182757,56068.77344,5125,34.0691,3.1574,0.0524,
MRK501,184008,56068.78125,5125,32.5612,1.5181,0.0478,
3C380,184432,56068.78516,5125,24.9316,5.2148,0.0758,
3C273,185410,56068.78906,5125,46.3529,36.4594,0.213,
3C279,185827,56068.79297,5125,37.4183,13.3833,0.0823,
1334-127,190245,56068.79297,5125,27.4772,3.0005,0.1096,
2230+114,82332,56096.35156,5125,24.2508,4.6583,0.0745,
3C454.3,82713,56096.35547,5125,30.3941,12.9549,0.1042,
2344+092,83102,56096.35547,5125,34.1026,1.2661,0.0432,
BLLAC,83535,56096.35938,5125,35.4791,5.7159,0.0692,
0235+164,85549,56096.375,5125,59.7201,1.082,0.0357,
0336-019,90004,56096.37891,5125,43.7435,3.9049,0.0454,
0420-014,90351,56096.37891,5125,43.2925,4.0749,0.0447,
0440-003,93201,56096.39844,5125,44.6627,3.3339,0.044,
0736+017,95334,56096.41406,5125,30.5789,1.0828,0.1022,
0735+178,95729,56096.41797,5125,43.648,0.9335,0.0367,
0827+243,100119,56096.41797,5125,39.4712,1.315,0.0869,
OJ287,100500,56096.42188,5125,33.2516,5.3028,0.1035,
0829+046,100854,56096.42578,5125,26.9119,0.7966,0.0363,
3C207,112243,56096.47656,5125,44.1874,1.648,0.0342,
0846+513,112858,56096.48438,5125,63.632,0.2154,0.027,
0948+0022,114014,56096.49219,5125,27.0262,0.2273,0.0241,
1156+295,162652,56096.6875,5125,71.5204,1.8237,0.0398,
1354+195,163504,56096.69141,5125,48.0591,1.8685,0.0343,
3C273,163925,56096.69531,5125,44.78,33.5582,0.216,
3C279,164312,56096.69922,5125,35.4841,12.7799,0.0872,
1334-127,164701,56096.70312,5125,25.2981,2.6873,0.0415,
0716+714,170025,56096.71094,5125,49.3103,0.7532,0.0525,
1611+343,171508,56096.72266,5125,40.5315,3.0356,0.041,
1633+382,171915,56096.72266,5125,39.5972,2.5881,0.0461,
3C345,172318,56096.72656,5125,39.8377,7.0775,0.1323,
MRK501,172720,56096.73047,5125,38.6705,1.413,0.0565,
3C380,173145,56096.73438,5125,29.7586,4.8635,0.0474,
1606+105,173727,56096.73828,5125,30.1165,1.1261,0.0411,
1510-089,174130,56096.74219,5125,24.1246,4.8374,0.0646,
BLLAC,91101,56139.38281,5125,7.9135,5.245,0.0789,
NRAO150,91946,56139.39062,5125,61.1757,7.5549,0.057,
0235+164,92417,56139.39453,5125,30.3468,1.056,0.054,
0336-019,92818,56139.39844,5125,26.2972,3.5116,0.0586,
0420-014,93159,56139.39844,5125,32.3604,3.865,0.044,
0528+134,93608,56139.40234,5125,53.1353,1.5639,0.0346,
0440-003,94014,56139.40625,5125,34.7085,3.3832,0.0488,
0736+017,100124,56139.41797,5125,47.0211,0.8348,0.0706,
0829+046,101335,56139.42969,5125,48.5695,0.6573,0.045,
MRK421,103659,56139.44531,5125,56.3781,0.6256,0.0497,
1156+295,104054,56139.44531,5125,42.6399,1.6575,0.0469,
1219+285,104429,56139.44922,5125,38.7713,0.3827,0.0458,
1354+195,104840,56139.45312,5125,16.9573,1.9429,0.0586,
3C273,105247,56139.45703,5125,21.1142,33.306,0.3592,
3C279,105635,56139.45703,5125,11.4026,12.8476,0.148,
1807+698,111144,56139.46875,5125,27.965,1.7449,0.0522,
0716+714,111647,56139.47266,5125,61.1743,0.6921,0.0495,
0954+658,112120,56139.47656,5125,67.1686,0.854,0.041,
0836+710,112546,56139.48047,5125,63.5836,2.4776,0.0676,
MRK421,174901,56140.74609,5125,42.2443,0.7613,0.045,
1219+285,175630,56140.75,5125,49.2212,0.5024,0.0511,
1354+195,180045,56140.75391,5125,57.5404,1.8831,0.0504,
3C273,180520,56140.75391,5125,30.3451,35.3479,0.2122,
3C279,180904,56140.75781,5125,27.2504,13.6059,0.1004,
1334-127,181249,56140.76172,5125,25.419,2.7641,0.0463,
1611+343,182128,56140.76953,5125,79.1926,3.0064,0.0369,
1633+382,182644,56140.77344,5125,81.1524,2.6035,0.0427,
3C345,183137,56140.77344,5125,81.9139,6.9196,0.1635,
MRK501,183615,56140.77734,5125,80.9077,1.3738,0.0364,
3C380,184142,56140.78125,5125,67.2301,4.9074,0.0537,
1606+105,184841,56140.78516,5125,55.7941,1.0839,0.037,
1510-089,185306,56140.78906,5125,33.6598,3.7836,0.0462,
1730-130,185855,56140.79297,5125,30.8259,4.273,0.0628,
1741-038,190311,56140.79688,5125,39.4214,3.1726,0.0478,
2230+114,191804,56140.80469,5125,11.7218,4.099,0.0948,
3C454.3,192141,56140.80859,5125,11.6399,11.6473,0.1547,
BLLAC,192604,56140.8125,5125,37.2242,5.0012,0.1084,
MRK421,193757,56140.82031,5125,24.3909,0.8646,0.081,
1156+295,194146,56140.82422,5125,27.2942,1.9519,0.0651,
1219+285,194519,56140.82422,5125,29.8743,0.5816,0.0732,
1354+195,194920,56140.82812,5125,40.4449,2.0058,0.039,
3C273,195346,56140.83203,5125,12.2364,35.8154,1.066,
3C273,152819,56175.64844,5125,33.2323,33.3954,0.2292,
3C279,153202,56175.64844,5125,29.7359,13.4288,0.1015,
1334-127,153547,56175.65234,5125,27.2965,2.4518,0.0677,
1510-089,154350,56175.66016,5125,36.0566,3.4389,0.0524,
0836+710,160602,56175.67188,5125,35.6054,2.0933,0.1796,
3C345,162830,56175.69141,5125,83.9455,6.7162,0.1992,
3C380,163938,56175.69531,5125,69.8018,4.8222,0.0664,
1730-130,164609,56175.69922,5125,31.0677,3.7888,0.0726,
1741-038,165024,56175.70312,5125,39.7287,3.1022,0.0746,
2230+114,170516,56175.71484,5125,12.5832,3.7636,0.103,
3C454.3,170854,56175.71484,5125,12.4855,10.3219,0.1523,
1334-127,183228,56175.77344,5125,3.4534,2.5062,0.3653,
1510-089,184712,56175.78516,5125,18.7881,3.7078,0.1357,
1606+105,191434,56175.80469,5125,38.8513,1.0602,0.1395,
1611+343,191837,56175.80859,5125,54.5221,3.2343,0.0738,
1633+382,192246,56175.80859,5125,59.4329,3.0384,0.1125,
3C380,193524,56175.82031,5125,78.7822,4.8946,0.0848,
1730-130,194157,56175.82422,5125,26.1167,4.5649,0.2931,
2223-052,200138,56175.83594,5125,30.021,4.7035,0.1172,
2230+114,200533,56175.83984,5125,43.4877,3.8577,0.0778,
3C454.3,200912,56175.84375,5125,44.0865,10.6699,0.1511,
BLLAC,201755,56175.84766,5125,69.7043,5.8513,0.1271,
2223-052,195755,56204.83203,5125,39.7366,4.8497,0.0469,
2230+114,200156,56204.83594,5125,55.9567,3.9401,0.0373,
3C454.3,200549,56204.83984,5125,58.8913,10.7042,0.0653,
2344+092,200952,56204.84375,5125,47.7514,1.1581,0.0743,
3C66A,201448,56204.84766,5125,44.2399,2.3735,0.049,
NRAO150,201841,56204.84766,5125,33.9156,7.8236,0.053,
B20218+35,202247,56204.85156,5125,42.7546,1.386,0.041,
1807+698,213043,56204.89844,5125,44.8613,1.8113,0.0506,
0954+658,213957,56204.90625,5125,21.4236,0.6202,0.1428,
1611+343,214919,56204.91016,5125,10.5726,3.3916,0.0726,
1633+382,215329,56204.91406,5125,15.8152,3.1158,0.0626,
3C345,215730,56204.91797,5125,17.4901,7.1233,0.1941,
MRK501,220131,56204.92188,5125,18.4124,1.3778,0.0551,
3C380,220607,56204.92188,5125,36.6486,4.9703,0.0463,
2223-052,221944,56204.93359,5125,35.6621,4.982,0.0584,
2230+114,222343,56204.93359,5125,51.1053,4.1148,0.0373,
3C454.3,222724,56204.9375,5125,56.9747,10.8815,0.0633,
BLLAC,223705,56204.94531,5125,64.3002,5.6846,0.0497,
3C66A,224405,56204.94922,5125,70.0175,2.2128,0.0486,
NRAO150,224804,56204.95312,5125,55.8918,7.9874,0.0562,
B20218+35,225808,56204.96094,5125,70.2802,1.4384,0.032,
0235+164,230358,56204.96484,5125,54.1284,0.9919,0.0332,
0336-019,230813,56204.96484,5125,31.0823,3.6393,0.0492,
0420-014,231155,56204.96875,5125,25.5938,4.0197,0.046,
0528+134,232101,56204.97656,5125,26.706,1.5385,0.0349,
TXS0536+145,232432,56204.98438,5125,28.3592,0.5747,0.0249,
0440-003,233906,56204.98828,5125,27.6195,3.3533,0.039,
0735+178,235816,56205,5125,13.3185,1.0529,0.0775,
0735+178,16,56205,5125,13.582,1.054,0.0813,
0846+513,2239,56205.02344,5125,28.8336,0.1997,0.0279,
1807+698,5629,56205.04297,5125,29.8995,1.8111,0.0484,
0716+714,10123,56205.04688,5125,48.791,0.9074,0.0547,
0954+658,10547,56205.04688,5125,33.9161,0.7399,0.0481,
0836+710,10950,56205.05078,5125,43.0376,2.7543,0.0529,
3C380,11511,56205.05469,5125,13.433,4.9943,0.0683,
3C454.3,13055,56205.06641,5125,28.2207,11.3716,0.0733,
2344+092,13444,56205.06641,5125,32.0673,1.2519,0.0508,
BLLAC,13916,56205.07031,5125,33.557,5.8674,0.0636,
3C66A,14413,56205.07422,5125,77.3778,2.3411,0.0491,
NRAO150,15015,56205.07812,5125,82.7019,7.8503,0.0663,
B20218+35,15733,56205.08594,5125,71.5625,1.476,0.031,
0235+164,20335,56205.08984,5125,58.2196,1.0165,0.0276,
0336-019,20753,56205.08984,5125,43.608,3.6545,0.0773,
0420-014,21140,56205.09375,5125,43.8586,3.9983,0.0399,
0528+134,22130,56205.10156,5125,54.4533,1.4879,0.038,
TXS0536+145,22503,56205.10938,5125,55.9918,0.5606,0.0274,
0440-003,24017,56205.11328,5125,45.092,3.2762,0.0411,
0736+017,30154,56205.12891,5125,33.0683,0.9442,0.0372,
0735+178,30549,56205.13281,5125,46.4313,1.0497,0.0628,
0827+243,30940,56205.13281,5125,42.4764,1.1448,0.037,
OJ287,31321,56205.13672,5125,36.2562,4.4855,0.0767,
0829+046,31714,56205.14062,5125,29.6718,0.7097,0.0399,
3C207,33317,56205.15234,5125,37.6044,1.6979,0.0319,
0846+513,33921,56205.16016,5125,57.1909,0.1654,0.0305,
0948+0022,35037,56205.16797,5125,20.3897,0.2043,0.0399,
MRK421,41359,56205.17969,5125,34.9867,0.9674,0.0454,
1156+295,41754,56205.17969,5125,21.0888,1.6602,0.0692,
1219+285,42129,56205.18359,5125,17.3774,0.4678,0.0718,
1807+698,43605,56205.19531,5125,24.4255,1.8424,0.0994,
0716+714,44119,56205.19922,5125,62.5658,0.9765,0.0771,
0836+710,45002,56205.20312,5125,59.909,2.6576,0.0495,
3C66A,51045,56205.21875,5125,41.6073,2.3456,0.0647,
NRAO150,51449,56205.22266,5125,58.8963,8.6796,1.1681,
B20218+35,51904,56205.22656,5125,36.1921,1.4855,0.0477,
0235+164,53114,56205.23047,5125,25.639,1.0152,0.0823,
0336-019,53515,56205.23438,5125,22.1848,3.8016,0.0705,
0420-014,53856,56205.23828,5125,28.6497,4.0817,0.0525,
0528+134,55402,56205.24609,5125,48.304,1.5102,0.0356,
TXS0536+145,55733,56205.25781,5125,48.3658,0.6174,0.0661,
0440-003,61217,56205.26172,5125,27.3858,3.2409,0.0566,
0736+017,62851,56205.27344,5125,46.2571,0.644,0.0371,
0735+178,63250,56205.27344,5125,61.6609,0.8228,0.0434,
OJ287,64109,56205.28125,5125,64.9919,3.6151,0.0386,
3C207,70250,56205.29688,5125,58.5284,1.4926,0.0388,
0948+0022,72853,56205.31641,5125,45.4333,0.1753,0.0259,
MRK421,75050,56205.32812,5125,72.9834,0.9416,0.0507,
1156+295,75457,56205.33203,5125,59.1291,1.3963,0.1795,
1219+285,75832,56205.33594,5125,55.3514,0.4995,0.0521,
1354+195,80243,56205.33594,5125,33.6059,1.9323,0.0593,
1334-127,81436,56205.34375,5125,14.726,2.4515,0.0656,
1807+698,82246,56205.35156,5125,32.9576,1.7706,0.0476,
0716+714,82726,56205.35547,5125,55.8048,0.8668,0.0489,
0954+658,83145,56205.35938,5125,68.7504,0.7285,0.0405,
0836+710,83559,56205.35938,5125,60.5983,2.5917,0.0527,
1606+105,84200,56205.36328,5125,11.2119,1.0867,0.0529,
1611+343,84601,56205.36719,5125,26.798,3.3159,0.0512,
1633+382,85008,56205.37109,5125,26.4033,2.9843,0.0488,
3C345,85412,56205.375,5125,26.8579,7.2005,0.1913,
MRK501,85813,56205.375,5125,25.7827,1.3498,0.0412,
3C380,90237,56205.37891,5125,19.659,4.929,0.0759,
NRAO150,91738,56205.39062,5125,24.4663,7.7376,0.0912,
0528+134,92944,56205.39844,5125,11.6375,1.7127,0.0906,
0736+017,100209,56205.42188,5125,20.1043,0.999,0.1073,
0735+178,100558,56205.42188,5125,30.5718,1.098,0.0513,
0827+243,100951,56205.42578,5125,43.4168,1.2196,0.0809,
OJ287,101331,56205.42969,5125,44.2603,4.3027,0.0463,
0829+046,101731,56205.42969,5125,28.401,0.7042,0.0572,
3C207,103623,56205.44531,5125,32.8587,1.6367,0.035,
0846+513,104223,56205.45312,5125,51.9998,0.1512,0.0239,
0948+0022,105349,56205.46094,5125,30.5383,0.196,0.0456,
MRK421,111829,56205.47266,5125,66.0832,0.8984,0.0471,
1219+285,112640,56205.48047,5125,70.3305,0.4472,0.0306,
1334-127,114334,56205.49219,5125,32.449,2.2337,0.0364,
1510-089,115215,56205.49609,5125,32.6189,3.3472,0.0409,
1807+698,115952,56205.50391,5125,50.2683,1.6677,0.0458,
0716+714,120456,56205.50391,5125,38.9298,0.8047,0.0465,
0954+658,120915,56205.50781,5125,51.5489,0.7577,0.0442,
0836+710,121317,56205.51172,5125,44.2596,2.5678,0.0549,
1606+105,122031,56205.51562,5125,47.4059,1.048,0.0297,
1611+343,122438,56205.51953,5125,65.0245,3.1075,0.037,
1633+382,122852,56205.52344,5125,63.9082,2.8117,0.0351,
3C345,123257,56205.52344,5125,63.9459,6.8015,0.1592,
MRK501,123659,56205.52734,5125,62.7058,1.3467,0.0357,
3C380,124130,56205.53125,5125,50.2412,4.7236,0.0404,
1730-130,124730,56205.53516,5125,19.9651,4.0454,0.0585,
1741-038,125143,56205.53906,5125,26.7971,3.0044,0.0451,
BLLAC,130615,56205.54688,5125,18.786,5.4308,0.1262,
NRAO150,131058,56205.55078,5125,6.3476,6.7765,0.0987,
0827+243,132937,56205.5625,5125,9.1495,1.2406,0.1406,
3C380,133401,56205.56641,5125,58.678,4.6737,0.0394,
1730-130,134420,56205.57422,5125,26.4002,4.0874,0.0417,
1741-038,134833,56205.57812,5125,34.0985,2.9268,0.055,
0735+178,85510,56250.375,5125,11.4591,1.0588,0.091,
0827+243,90040,56250.37891,5125,24.2553,1.0914,0.0742,
OJ287,90417,56250.37891,5125,25.2131,4.5287,0.0649,
MRK421,101033,56250.42578,5125,46.7394,0.8092,0.1108,
1156+295,101428,56250.42969,5125,51.1599,1.6595,0.0354,
1219+285,101804,56250.42969,5125,53.7817,0.5174,0.0861,
3C273,102659,56250.4375,5125,34.1574,34.2536,0.2237,
3C279,103042,56250.44141,5125,30.5178,13.7904,0.0987,
1334-127,103427,56250.44141,5125,27.8638,2.469,0.0659,
1807+698,105147,56250.45312,5125,59.0181,1.747,0.061,
0716+714,105636,56250.45703,5125,31.9493,1.7958,0.0632,
0954+658,110050,56250.46094,5125,40.4939,0.7865,0.0481,
0836+710,110449,56250.46484,5125,36.0424,2.7839,0.0596,
1606+105,111207,56250.46875,5125,55.8686,1.0803,0.0708,
1611+343,111633,56250.47266,5125,79.5673,3.1465,0.0562,
MRK501,113321,56250.48438,5125,82.4046,1.4337,0.2031,
3C380,113911,56250.48828,5125,68.8881,4.2059,0.1083,
1730-130,114539,56250.49219,5125,30.7873,4.3592,0.1062,
1741-038,114956,56250.49609,5125,39.3734,2.8765,0.0822,
NRAO150,71214,56272.30078,5125,11.1627,7.8836,0.3256,
0735+178,73213,56272.31641,5125,11.1237,1.0262,0.0866,
OJ287,73944,56272.32031,5125,24.867,3.9426,0.0744,
1354+195,85749,56272.375,5125,60.4061,1.9772,0.0742,
3C273,90222,56272.37891,5125,33.8879,33.6717,0.208,
3C279,90606,56272.38281,5125,30.2894,13.7326,0.0911,
1334-127,90951,56272.38281,5125,27.7005,2.3795,0.1586,
1510-089,91755,56272.39062,5125,36.1492,2.6529,0.0496,
1606+105,94725,56272.41016,5125,55.8887,1.0598,0.047,
1633+382,95715,56272.41797,5125,82.2989,3.4704,0.1542,
3C345,100224,56272.42188,5125,83.3396,7.1984,0.2035,
MRK501,100722,56272.42578,5125,82.4753,1.4597,0.044,
3C380,101313,56272.42969,5125,68.9793,5.0218,0.0558,
1730-130,101942,56272.43359,5125,30.8147,4.8789,0.1034,
1741-038,102357,56272.4375,5125,39.4075,3.5456,0.0399,
2223-052,110047,56272.46094,5125,5.0928,4.8504,0.0899,
2230+114,110439,56272.46484,5125,16.2913,4.5,0.0852,
3C454.3,110816,56272.46484,5125,16.1545,11.3126,0.1394,
BLLAC,143559,56272.60938,5125,76.7578,5.63,0.0639,
NRAO150,144447,56272.61719,5125,25.3815,7.0641,0.1734,
B20218+35,144850,56272.62109,5125,31.3822,1.7247,0.1097,
0235+164,145418,56272.625,5125,16.7898,0.8733,0.0931,
1807+698,152659,56272.64453,5125,53.1243,1.8034,0.0803,
0716+714,153146,56272.64844,5125,28.7858,2.3041,0.1341,
0954+658,153558,56272.65234,5125,20.0238,0.806,0.1474,
0836+710,153953,56272.65625,5125,26.1802,2.8118,0.1047,
1611+343,154940,56272.66016,5125,24.6342,3.3994,0.0866,
1633+382,155349,56272.66406,5125,29.7711,3.2425,0.047,
3C345,155751,56272.66797,5125,31.3037,7.0726,0.1757,
MRK501,160153,56272.67188,5125,32.3732,1.4206,0.0382,
3C380,160628,56272.67578,5125,50.7057,4.8277,0.0518,
2223-052,162741,56272.6875,5125,40.4651,4.8138,0.0861,
2230+114,163142,56272.69141,5125,57.1511,4.0679,0.0424,
3C454.3,163533,56272.69531,5125,61.6892,10.12,0.0646,
2344+092,163939,56272.69531,5125,53.2648,1.204,0.0463,
BLLAC,164535,56272.69922,5125,79.2561,5.7872,0.0624,
NRAO150,165650,56272.70703,5125,43.1723,7.0637,0.0527,
B20218+35,170102,56272.71094,5125,54.3682,1.3576,0.0375,
0235+164,171307,56272.71875,5125,41.2847,1.0636,0.0558,
0336-019,171723,56272.72266,5125,18.2775,3.9699,0.1543,
0420-014,172104,56272.72656,5125,11.7899,4.0009,0.0653,
0528+134,173005,56272.73047,5125,11.8071,1.8375,0.0844,
TXS0536+145,173337,56272.74219,5125,13.467,0.4973,0.0552,
1807+698,184536,56272.78516,5125,36.6205,1.7251,0.049,
0836+710,185849,56272.79297,5125,35.3263,2.7874,0.0519,
1633+382,190401,56272.79688,5125,3.6553,3.0108,0.0704,
3C345,190803,56272.80078,5125,5.4387,6.7361,0.2129,
MRK501,191205,56272.80078,5125,6.1275,1.4241,0.067,
3C380,191639,56272.80469,5125,23.4206,4.9065,0.0778,
2223-052,193053,56272.81641,5125,23.4326,4.8879,0.0684,
2230+114,193448,56272.81641,5125,36.8149,4.1135,0.043,
3C454.3,193830,56272.82031,5125,42.9596,10.2277,0.0802,
2344+092,194224,56272.82422,5125,45.1522,1.1705,0.0393,
BLLAC,194711,56272.82812,5125,47.384,5.7233,0.0593,
NRAO150,200003,56272.83594,5125,71.4861,6.9496,0.0705,
B20218+35,200559,56272.83984,5125,81.46,1.8002,0.0825,
0235+164,201308,56272.84375,5125,62.0651,1.0209,0.0324,
0336-019,201731,56272.84766,5125,41.3748,4.1127,0.0607,
0420-014,202117,56272.85156,5125,38.324,3.9928,0.0978,
0528+134,203106,56272.85547,5125,43.2433,1.6722,0.04,
TXS0536+145,203437,56272.86719,5125,44.8664,0.5468,0.0332,
0440-003,204916,56272.87109,5125,40.147,3.4805,0.0513,
BLLAC,114323,56280.49219,5125,52.1136,5.4471,0.1024,
BLLAC,115101,56280.49609,5125,53.428,5.5642,0.108,
1510-089,82003,55930.35156,8305,34.6116,5.9598,0.3165,
MRK421,82717,55930.35547,8305,33.7876,0.5888,0.1113,
1510-089,85735,55930.375,8305,32.2349,5.296,0.2359,
MRK421,90441,55930.38281,8305,27.7309,0.623,0.2114,
MRK501,91308,55930.38672,8305,84.9927,1.3089,0.1071,
1219+285,110836,55943.46875,8305,5.9188,0.3949,0.1512,
1354+195,111415,55943.47266,8305,14.2322,1.8105,0.1293,
1606+105,112624,55943.48047,8305,29.3279,1.1271,0.1596,
0716+714,113614,55943.48828,8305,26.2748,1.0084,0.141,
1730-130,114458,55943.49219,8305,20.7218,4.3214,0.1431,
1741-038,115058,55943.49609,8305,29.2997,3.4428,0.1433,
1611+343,120805,55943.50781,8305,37.7983,2.8646,0.1316,
1633+382,121356,55943.51172,8305,42.6029,2.8724,0.1458,
3C345,121842,55943.51562,8305,43.8075,6.8639,0.3347,
MRK501,122355,55943.51953,8305,44.7514,1.3332,0.1218,
0954+658,123614,55943.52734,8305,20.3231,0.9075,0.1194,
0836+710,124234,55943.53125,8305,25.6245,2.2665,0.1588,
2223-052,130255,55943.54688,8305,39.5752,4.5335,0.1716,
2230+114,130840,55943.55078,8305,55.8464,3.0474,0.0973,
3C454.3,131854,55943.55859,8305,59.2328,11.9867,0.2249,
2344+092,132415,55943.5625,8305,48.4377,0.9825,0.1023,
1807+698,133554,55943.57031,8305,50.3069,1.8695,0.1187,
3C66A,135250,55943.58203,8305,49.1661,0.964,0.1247,
NRAO150,135827,55943.58594,8305,38.2333,8.94,0.3034,
0235+164,140441,55943.58984,8305,33.6054,1.0163,0.1268,
0336-019,161518,55943.67969,8305,30.8742,3.1801,0.1469,
0420-014,162044,55943.68359,8305,25.6244,5.1306,0.1904,
0528+134,162627,55943.6875,8305,26.1444,1.203,0.1121,
0440-003,163209,55943.69141,8305,25.2057,2.4293,0.1238,
1354+195,83511,55973.35938,8305,21.4703,1.8262,0.1117,
1606+105,84717,55973.37109,8305,36.2585,0.9765,0.1019,
1730-130,85312,55973.375,8305,26.6787,4.3151,0.1919,
1741-038,85843,55973.37891,8305,35.7009,3.678,0.1938,
1611+343,113941,55973.48828,8305,22.8559,2.747,0.1565,
1633+382,114432,55973.49219,8305,27.8225,2.6628,0.1463,
3C345,115019,55973.49609,8305,29.1798,6.4937,0.3709,
MRK501,115503,55973.5,8305,30.0386,1.2738,0.1139,
BLLAC,123806,55973.53125,8305,76.6925,6.1892,0.226,
2223-052,124447,55973.53516,8305,39.0593,4.267,0.2092,
2230+114,125104,55973.53906,8305,55.2452,2.934,0.137,
3C454.3,125614,55973.54297,8305,60.5232,10.9018,0.3324,
2344+092,130243,55973.54688,8305,55.0198,0.8627,0.159,
3C66A,131221,55973.55469,8305,62.4479,0.9115,0.1964,
NRAO150,131729,55973.55859,8305,49.5536,8.5287,0.2833,
0235+164,132427,55973.5625,8305,46.6782,0.9112,0.1375,
0336-019,133812,55973.57031,8305,25.1459,3.0357,0.1643,
0420-014,134336,55973.57422,8305,19.3533,4.2699,0.1901,
0528+134,134917,55973.57812,8305,19.1487,1.0646,0.1251,
0440-003,135455,55973.58203,8305,18.7942,2.1065,0.1511,
0736+017,175916,55973.75391,8305,31.0404,1.2241,0.1393,
0735+178,180426,55973.75781,8305,44.4544,0.8303,0.1288,
0827+243,180959,55973.76172,8305,40.6387,1.5841,0.1704,
OJ287,181523,55973.76562,8305,34.7208,5.7961,0.3518,
0829+046,182100,55973.76953,8305,28.5497,0.816,0.1416,
1334-127,40529,55974.17188,8305,30.5317,3.4629,0.2592,
3C273,41115,55974.17578,8305,37.3279,28.596,1.775,
3C279,41640,55974.17969,8305,32.9466,15.8919,0.9931,
MRK421,42318,55974.1875,8305,45.8453,0.4557,0.1232,
1156+295,42925,55974.19141,8305,49.9494,1.8812,0.1582,
1219+285,43412,55974.19531,8305,52.2908,0.4693,0.1155,
1510-089,44101,55974.19922,8305,36.3088,4.8363,0.319,
1611+343,104421,56002.44922,8305,13.8451,2.8249,0.2583,
1633+382,104851,56002.45312,8305,19.1468,2.6652,0.2578,
3C345,105221,56002.45703,8305,20.8597,6.554,0.5332,
MRK501,105553,56002.45703,8305,21.8982,1.2954,0.2221,
1807+698,110008,56002.46094,8305,43.9049,1.7505,0.3058,
0716+714,110507,56002.46484,8305,34.3296,1.2816,0.3218,
0954+658,110927,56002.46875,8305,21.7968,0.939,0.2518,
2223-052,113315,56002.48438,8305,36.0742,4.6867,0.3514,
2230+114,113714,56002.48438,8305,51.6188,3.2966,0.2624,
3C454.3,114053,56002.48828,8305,57.458,11.3712,0.7202,
2344+092,114505,56002.49219,8305,54.5538,0.9505,0.1648,
BLLAC,115036,56002.49609,8305,65.1075,5.9702,0.4049,
3C66A,115736,56002.5,8305,69.2115,0.8074,0.316,
NRAO150,120136,56002.50391,8305,55.1827,8.5881,0.5659,
0235+164,121112,56002.51172,8305,52.649,1.0107,0.1759,
0336-019,121527,56002.51172,8305,29.5595,3.1596,0.2614,
0420-014,121909,56002.51562,8305,23.8929,4.5467,0.3316,
0528+134,122308,56002.51953,8305,23.8618,1.262,0.1953,
0440-003,122704,56002.51953,8305,22.8703,2.5083,0.2424,
1633+382,124716,56002.53125,8305,4.2741,2.2805,0.7703,
0735+178,151605,56002.63672,8305,34.8474,0.9366,0.2122,
0736+017,151956,56002.64062,8305,23.7359,1.0359,0.2166,
0827+243,152359,56002.64453,8305,31.0878,1.4221,0.2673,
OJ287,152740,56002.64453,8305,24.8665,5.5432,0.7091,
0829+046,153132,56002.64844,8305,18.9077,0.8172,0.2709,
MRK421,153605,56002.65234,8305,17.1695,0.5541,0.1823,
1611+343,74025,56033.32031,8305,23.5665,3.0284,0.2011,
